Id,Label,Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality
278,Nanyang Normal College,0.003931590328287792,0.4877277085330777,8.764743779695046e-06,0.00044319040184303003
279,Daqing Normal University,0.002555533713387065,0.44188672689367614,2.343969454927497e-07,0.0002980855480191058
280,Zhejiang Normal University,0.025358757617456262,0.5064211050273768,8.495298203836578e-05,0.002699093129575812
281,Chongqing University,0.10300766660114016,0.5271502590673575,0.0014193894737626956,0.010968699940007216
282,Tel Aviv University,0.019068213092195793,0.5048129403592339,0.00025739838829046195,0.0030873278631761763
283,McGill University,0.15333202280322392,0.5415158611879923,0.0005142087437493133,0.03960619352529472
284,Columbia University,0.06388834283467663,0.5164991369682201,0.0005746736050532427,0.007714515800106888
285,Beijing Normal University,0.20404953803813644,0.5568082311733801,0.0022377312378418696,0.04091663307806786
286,Shanxi Medical University,0.01100845291920582,0.497214348548529,4.349303962659961e-05,0.001339996314863461
287,Qinghai Nationalities University,0.0011794770984863377,0.4642270487315204,1.2284720919508732e-09,0.00018315957638254256
288,Shenyang Ligong University,0.007076862590918027,0.49503697936940444,1.7060025873858305e-06,0.0010682611197751198
289,Xinjiang University,0.02064084922351091,0.5052140232396465,0.00011649808610302119,0.002435834104638297
290,NTT Docomo,0.0007863180656575585,0.46384608370566244,1.2150600440665505e-06,0.00014338983752972808
291,The Welding Institute (TWI),0.0007863180656575585,0.43725287949114666,0.0,0.00015702240789209934
292,Dongbei University of Finance & Economics,0.0076666011401611955,0.4885239604340728,1.6520558692764294e-05,0.0010178810855736872
293,Beijing Forestry University,0.024965598584627484,0.506320294615308,0.0001680163402699254,0.003196823256498957
294,Polytechnic University of Milan,0.034794574405346966,0.508852655796739,0.000175503232790898,0.005154802308666601
295,China Mobile,0.006880283074503637,0.49779821900381643,1.8855095605495623e-06,0.0010377170821836165
296,Rocket Force University of Engineering,0.013760566149007274,0.5034639746634996,5.18804670487618e-05,0.0016796502554666329
297,Changchun University of Science & Technology,0.01769215647729507,0.5044625148750496,0.00010972269052344259,0.002346209804576676
298,Wuhan Institute of Technology,0.018478474542952626,0.5046626984126984,3.1019444426370145e-05,0.0025227923230183064
299,Huanghuai University,0.003735010811873403,0.49412336085478387,1.6678007747496453e-05,0.000672690652732888
300,Chongqing University of Posts & Telecommunications,0.02771771181442894,0.5070268115219775,0.0001418583520071158,0.0037661443680827703
301,University of Leicester,0.13721250245724395,0.5368298860278599,0.0001902688100485224,0.03907059172719667
302,Ghent University,0.14763121682720662,0.5398493048922849,0.0015091984866361383,0.03922593540666645
303,Inner Mongolia University,0.01061529388637704,0.4959056346266329,3.2869092328146884e-05,0.0011940414365141881
304,Northwest University Xi'an,0.054649105563200316,0.5140460792239289,0.000626741645223805,0.005466493261159175
305,Southwest Jiaotong University,0.05858069589148811,0.5150870797893884,0.0002849048610364132,0.0067441838495894595
306,Yangzhou University,0.0568114802437586,0.5146181082448154,0.0006796053883910694,0.006072152742904658
307,China University of Political Science & Law,0.0035384312954590135,0.4555794375783629,2.2050510197613142e-06,0.0005338141253492864
308,China-Japan Friendship Hospital,0.13190485551405545,0.5186582381729201,8.278094737665017e-05,0.038808133880244795
309,Southern Federal University,0.002162374680558286,0.45668372385312866,1.2851333633300116e-05,0.0003555241624055348
310,Changchun University,0.0017692156477295067,0.4310286392136926,1.4316495620125922e-06,0.00018809221612951945
311,University of Amsterdam,0.13190485551405545,0.5317792180639765,0.0001470349501368772,0.03886591119308156
312,National Institute of Advanced Industrial Science & Technology (AIST),0.01769215647729507,0.4996562223750123,7.97642884066686e-05,0.002710532886562868
313,Zhejiang University of Technology,0.04403381167682328,0.5112562814070352,0.00023568579858897638,0.005579002333565713
314,Henan University,0.04088853941419304,0.5104354806341561,0.0003357332124114452,0.003936617053368364
315,Xi'an University of Posts & Telecommunications,0.03263219972478868,0.5082933653077538,8.406980904864658e-05,0.003265935512304388
316,Southwest Petroleum University,0.01651267937880873,0.5041625371655104,1.7971081385726816e-05,0.00231692503556929
317,North Minzu University,0.010025555337133871,0.49809066875550767,0.00015707244034752143,0.0008971739079762268
318,Shaanxi University of Science & Technology,0.039119323766463536,0.5099749373433584,0.00035724205242163324,0.00432768432933779
319,Adobe Systems Inc.,0.002752113229801455,0.46253864338970724,1.4174518213499945e-06,0.0004333580877825248
320,Dalhousie University,0.037153528602319644,0.5094641962944416,0.00019937703336842297,0.005049470957564911
321,Fuzhou University,0.06388834283467663,0.5164991369682201,0.0006044404819792193,0.00660296085326674
322,Aalborg University,0.14468252408099078,0.5389913117185845,0.00049649115036765,0.03938935759261221
323,University of Sargodha,0.00511106742677413,0.5012810405991328,1.0159406418896544e-05,0.0006144683357366603
324,Nanjing University of Information Science & Technology,0.08393945350894437,0.5219041756437879,0.0010981271690936503,0.008459233435699817
325,Zhejiang Sci-Tech University,0.023196382936897977,0.5058671439936356,0.00015212940358857134,0.0026951100422229726
326,Tianjin Normal University,0.01611952034597995,0.5040626238604835,4.046243976004329e-05,0.0021745577073608484
327,University of Adelaide,0.15490465893453903,0.5419774131685489,0.0004924288489958805,0.03973738900927182
328,Shijiazhuang Tiedao University,0.014743463731079223,0.503713238934548,5.921103343817465e-05,0.0018399582758630176
329,University of Rochester,0.03695694908590525,0.5006397008168487,0.00010767559315062808,0.005963588006059845
330,IMDEA Materials Institute,0.007076862590918027,0.4897939533988061,4.932937196799727e-05,0.0009275519372786687
331,Universitas Mercu Buana,0.00039315903282877927,0.4090214681997266,0.0,6.049137276097828e-05
332,Saint Petersburg State University,0.015136622763908002,0.4945557067859226,0.00021582957177520488,0.0014529556568592236
333,Chongqing Technology & Business University,0.006683703558089248,0.5016765285996055,7.533666513412476e-05,0.0007582852510294726
334,Xi'an Aeronautical University,0.01041871436996265,0.49036051667630615,3.059763521355385e-05,0.0009590181115954734
335,University of Huddersfield,0.0114016119520346,0.502866745749308,6.765607418219717e-05,0.001102430964209177
336,Sheffield Hallam University,0.12816984470218204,0.508344159088638,3.625315426842939e-05,0.03857469472272562
337,Yuxi Normal University,0.001965795164143896,0.4424632512829434,7.0265869250715104e-06,0.0001691556517350169
338,Queens University Belfast,0.13917829762138786,0.5373969997887175,0.0003693404553803658,0.039098619280641796
339,Qilu University of Technology,0.03263219972478868,0.5082933653077538,0.000255367899049176,0.00407743472677272
340,University of Paderborn,0.0064871240416748575,0.48277498339185726,8.718778268799164e-06,0.0010491084441251995
341,National Kaohsiung University of Science & Technology,0.0041281698447021824,0.4589912478570784,8.845996894669237e-06,0.0005597657354034737
342,Taishan University,0.006290544525260468,0.4977008120536151,1.3391404770780814e-06,0.0007694547933022462
343,Anhui Polytechnic University,0.02201690583841164,0.505565493937587,0.00013778878291592845,0.002211327994515333
344,Eindhoven University of Technology,0.1517593866719088,0.5375673676423967,0.00043344460571382963,0.03963192261020492
345,Tangshan Normal University,0.004914487910359741,0.48063114134542706,3.345003199579489e-06,0.0007393900657767955
346,North China Institute of Aerospace Engineering,0.006093965008846079,0.48218009478672985,7.20342864924952e-07,0.001071689910717163
347,Johns Hopkins University,0.15431492038529587,0.5418042390030887,0.0005477144716096842,0.039747189574342555
348,CRRC Corporation,0.006880283074503637,0.4962442688518193,2.9066759032669975e-06,0.001049946701395244
349,Iowa State University,0.01670925889522312,0.49941095621441195,5.419662105588642e-05,0.0028161297853366934
350,Technical University of Darmstadt,0.02693139374877138,0.506824748430806,0.0001313999773619013,0.004120908048548682
351,Marche Polytechnic University,0.1309219579319835,0.5205157065384222,0.00010784129504506335,0.03881108739738069
352,University of Toronto,0.1613917829762139,0.543889661071314,0.0011240318588867399,0.03990155656253806
353,Northeastern University,0.02162374680558286,0.5054650238473768,9.142611952569063e-05,0.003706607842462165
354,Hebei University of Science & Technology,0.020051110674267743,0.5050635424940428,2.3319463411801887e-05,0.0028632878396285147
355,Queens University - Canada,0.012187930017692158,0.503065664556962,5.426090989417431e-05,0.001735307216012953
356,Warsaw University of Technology,0.007863180656575585,0.4971657544956998,7.66304329102803e-05,0.0009476860163481815
357,Tianjin University of Technology & Education,0.003735010811873403,0.5009354997538159,3.7561225560763672e-06,0.0004372461028341056
358,University of Electro-Communications - Japan,0.020051110674267743,0.5014787066246057,0.00014099528525323248,0.002793455612504266
359,Shandong Jiaotong University,0.008256339689404365,0.5020726411369917,1.7220307445326445e-05,0.0012904918474099557
360,Taiyuan University of Science & Technology,0.015333202280322391,0.5038629160063391,8.704312383101275e-05,0.0016410725140299644
361,Xi'an University of Technology,0.05091409475132692,0.5130610186585981,0.0003330074964466871,0.005525724447168601
362,Beijing Academy of Quantum Information Sciences,0.02182032632199725,0.49609908328457186,1.3947393920942415e-05,0.003349111046585898
363,Weifang University,0.003145272262630234,0.4799962257029628,2.71928381925473e-05,0.00043503416657717945
364,University of Padua,0.14940043247493612,0.5403654132143616,0.0007916197006480527,0.03932580156423423
365,Mendeleev University of Chemical Technology of Russia,0.0007863180656575585,0.4358293351610692,5.019623933650041e-10,0.00016408689663556907
366,Ludong University,0.01100845291920582,0.5027673453251631,2.216064247428086e-05,0.0012817523579083283
367,Huawei Technologies,0.03970906231570671,0.5101283594063377,8.735806040917952e-05,0.005492743986991375
368,Anhui University,0.049734617652840575,0.5127507307731075,0.00031022992047685167,0.006043606741357444
369,Chengdu University of Technology,0.012581089050520937,0.5031651829871414,9.17131473822133e-06,0.0017979737849983675
370,Qingdao University of Technology,0.019854531157853354,0.5050134021642013,0.00019154339749458365,0.0021300279038371085
371,Yellow River Conservancy Technical Institute,0.001965795164143896,0.45623318385650224,2.237512583405261e-09,0.0003592510806531828
372,Nanjing University,0.24926282681344605,0.571187963170896,0.004883498209021194,0.041784502216131274
373,University of Connecticut,0.050324356202083746,0.5086491350864913,0.00020313723480460503,0.007652287324804915
374,Jiangxi University of Science & Technology,0.017888735993709458,0.504512545869285,7.616503258239124e-05,0.001845102894293545
375,Xi'an Shiyou University,0.01670925889522312,0.49945999018163967,4.3351010489592856e-05,0.0018912643748112792
376,Institut Universitaire de France,0.007273442107332416,0.48521556657764214,7.369796408846305e-06,0.0014994635272179162
377,Payame Noor University,0.0023589541969726755,0.476980778246601,4.242040264704041e-05,0.0003020116133038921
378,Changsha University,0.001965795164143896,0.480767413287969,1.3283982227901339e-05,0.00031366906581458494
379,Guangzhou University,0.04403381167682328,0.5112562814070352,0.00025105846541325705,0.00462285562376261
380,Northeast Normal University - China,0.011205032435620208,0.5028170406246911,3.695589248097189e-05,0.001625997582451467
381,University of Rome Tor Vergata,0.010025555337133871,0.49164008891466127,5.121496336962729e-05,0.0013336207841876475
382,University of Wollongong,0.16453705523884413,0.5448216771982436,0.0005324200981925881,0.040099633110617594
383,Shantou University,0.023196382936897977,0.5058671439936356,9.975171773029256e-05,0.0027735417123922585
384,Tangshan University,0.0041281698447021824,0.4636769665481725,8.290626063454978e-06,0.00033796138749541077
385,University of Ulsan,0.0035384312954590135,0.4743565833644163,3.77794623415555e-05,0.0003846812249023758
386,COMSATS University Islamabad (CUI),0.04757224297228229,0.5121828433346758,0.0013526965400386698,0.003993514057964504
387,Huaiyin Normal University,0.012384509534106547,0.4980419032700215,4.485864688189533e-05,0.0012842228416650144
388,Institute of Disaster Prevention,0.0023589541969726755,0.4496596835498983,4.0815123668603617e-07,0.0001884677206344157
389,Gujarat University,0.0005897385492431689,0.42010075150714343,1.3973560560487151e-05,8.052942841576018e-05
